protocol_id,uuid,gender,party,other
prot-1920--ak--70.xml,i-2jznkbrxtxzXe969DKpGk1,man,,
prot-1920--ak--70.xml,i-MQRXSJtmdwcfAV97HjRGUq,man,,
prot-1920--ak--70.xml,i-KUSC7nfkYeXYMWNuEy5b6U,man,,
prot-1920--ak--70.xml,i-S5rb8MwGmGHLs3Aa8MC3CL,man,,
prot-1920--ak--70.xml,i-QoXW9Rg7zeafJ3skDP7CQS,man,,
prot-1920--ak--72.xml,i-8ojbp4EPc9BLve6QJ5L5t4,man,,
prot-1920--ak--72.xml,i-RgTxuqoQjWom5Q1iZ2Y4jz,man,,statsministern
prot-1920--ak--72.xml,i-CzLP7TcwP3uvoJz7sELC6Z,man,,
prot-1920--ak--72.xml,i-QSqgWBtUB6GTsq1gTSBh5K,,,
prot-1920--ak--72.xml,i-5cSKHgxU5gcPJ83Dp3EmhA,man,,
prot-1920--ak--72.xml,i-5PLGHXKRsEgKhuaxrgTHwb,man,,
prot-1920--ak--72.xml,i-NQanNathwu7pCBpJvJ76ti,man,,
prot-1920--ak--72.xml,i-JtvjpmebgF1wBggYFHLAcB,man,,
prot-1920--ak--72.xml,i-SLy5mZnBqMyinWFLLdf8GR,man,,
prot-1920--ak--72.xml,i-HdVUsrJ9pom1CwRTV9rAXy,man,,
prot-1920--ak--72.xml,i-HitSXoMfsC7JXJ5vQwqUVE,man,,
prot-1920--ak--72.xml,i-8YT8nmHF6XgmLxpnsaXR44,man,,
prot-1920--ak--73.xml,i-XwmrHMDfhq5E83SWAy9iVt,man,,talmannen
prot-1920--ak--74.xml,i-GSxc4B1Fq5x7guEctEcFAr,man,,
prot-1920--ak--75.xml,i-Cjby7rLAwf8h2cLJzWfxyA,man,,
prot-1920--ak--75.xml,i-9jomQN3WM2B4owGHUa1Yd9,man,,
prot-1920--ak--75.xml,i-R4y9YdDzitMdVr2f28h7ER,man,,
prot-1920--ak--75.xml,i-3p9NWdj9Dp52kbHFfnGUTi,,,
prot-1920--ak--75.xml,i-BaeHjwQh1ETLFtwYvfxCcM,man,,
prot-1920--ak--75.xml,i-CJ6Nyfy1R5GK1jyYHTJAqS,man,,talmannen
prot-1920--ak--76.xml,i-7GTtGXSuZufcp1xpeomejJ,man,,talmannen
prot-1920--ak--76.xml,i-Cu7KxVuc3cTYJh2fHgPjJ1,man,,
prot-1920--ak--76.xml,i-8Cd9z15z2nDo1tAjdQntsi,man,,
prot-1920--ak--76.xml,i-GHqcA1E42caBqrPnwN7PrZ,man,,
prot-1920--ak--76.xml,i-9DUstS8MNCS7G7o2DNj84d,man,,
prot-1920--ak--76.xml,i-BEQ5zwCTf64jryAgrbGwdZ,man,,
prot-1920--ak--76.xml,i-DetWb6Pdv3pTQMn1qqLAHM,man,,
prot-1920--ak--76.xml,i-BAH1Ej7CprG7xHXcP7Wn15,man,,
prot-1920--ak--76.xml,i-5jvXfn91ab3RkKoX2vPmqL,man,,
prot-1920--ak--76.xml,i-eB5Y2o2chJuXY2YXpWJKS,man,,
prot-1920--ak--76.xml,i-36VzuE9vyqbGeXMqQGbpSg,man,,
prot-1920--ak--76.xml,i-U1bn8ypvk7T3QUSauCVSgo,man,,talmannen
prot-1920--ak--76.xml,i-TYRsxq43qFax3XyRhvHYNr,man,,
prot-1920--ak--76.xml,i-NcMMZEuHMi5cg5nKi8q9Uz,man,,
prot-1920--ak--76.xml,i-BekzrZjwd111En1EaJd5Xi,man,,
prot-1920--ak--76.xml,i-NLRqoRhoVsg4T5Y7ksLTwf,man,,
prot-1920--ak--76.xml,i-D2hpb6drMXvqvyke34sfSf,man,,
prot-1920--ak--76.xml,i-Fd8uZqRJkrewMBBPHACHsV,man,,talmannen
prot-1920--ak--77.xml,i-5ug7UMee2xbc2T12mUEC9T,man,,talmannen
prot-1920--ak--77.xml,i-D9YRVt4qrHyAgD8S75foYi,man,,talmannen
prot-1920--ak--77.xml,i-A7SAdUhPN4NeNdFVLEnfqi,,,
prot-1920--ak--77.xml,i-RCTDnucFnBUmXJP5jn6NXW,man,,
prot-1920--ak--77.xml,i-4MWhVC331n3ShpExAE8zov,man,,talmannen
prot-1920--ak--77.xml,i-Eo4iGHBPBXbje7QDQmxR1M,man,,
prot-1920--ak--77.xml,i-A4c276TmqvS6p15KgiXkip,man,,
prot-1920--ak--77.xml,i-LSPFveBehG8NYYvtLfd3kB,man,,
prot-1920--ak--77.xml,i-7wjxW8FVmG3yfvtE7hVx8P,man,,
prot-1920--ak--77.xml,i-R9kJzyr1VmbKxfmzjFJevs,man,,
prot-1920--ak--77.xml,i-TtbppXT9QVxyqQ4peumjop,man,,talmannen
prot-1920--ak--78.xml,i-ChwqRbiHVE4CwBGPAXNSZs,man,,
prot-1920--ak--78.xml,i-13cqHmTndRmQVuYZJz661j,man,,
prot-1920--ak--78.xml,i-H7XqxpV3aC3Cxv4TexDxtY,man,,talman
prot-1920--ak--78.xml,i-54ftumE2LXPaKGdcDgDTo4,man,,talmannen
prot-1920--ak--79.xml,i-DPEHswySHZ2JMEmBhFRzfT,man,,talmannen
prot-1920--ak--79.xml,i-3zhKrnaNcgsaiUb4CDNMb3,man,,
prot-1920--ak--8.xml,i-XrbKCvVQwrK8SKm8jKGzqc,man,,statsrådet
prot-1920--ak--8.xml,i-849m8hbbfhS2ybBSBdCD6h,man,,
prot-1920--ak--8.xml,i-2DTB9inHNVFLyMzqVTfLW9,man,,
prot-1920--ak--80.xml,i-D8AHLrWxkSJVDP41bC7eoK,man,,
prot-1920--ak--80.xml,i-FVQvXiPMftTpKD949md9qo,man,,
prot-1920--ak--80.xml,i-GYf1wU3Nwxx5FM2R1Dn7qJ,man,,
prot-1920--ak--80.xml,i-6Lb8GVuDBntSm98TEdYpXL,man,,talman
prot-1920--ak--81.xml,i-2JmCuNb5HAy65Cii6jWGVw,man,,talmannen
prot-1920--ak--81.xml,i-Crgou6ZDoM6z9PDZen7drZ,man,,talman
prot-1920--ak--81.xml,i-FNjUkGxhQzczRR2ZcVxamL,man,,talmannen
prot-1920--ak--81.xml,i-fraFetnMrnRiDNWtFQGmG,man,,talmannen
prot-1920--ak--9.xml,i-5oZQdYUdZzdqiJf8qP6aFv,man,,
prot-1920--fk--10.xml,i-EQDFe7wLyRqaAa4pjCQ9NK,man,,talmannen
prot-1920--fk--10.xml,i-TgCGjJnsmpw5hj71F4Ex1J,man,,
prot-1920--fk--10.xml,i-VjC3M6HHRPuxf3upa7FDAP,man,,
prot-1920--fk--11.xml,i-AsSYN8CxCJcE9ByFzDcKFo,man,,
prot-1920--fk--11.xml,i-E7RSzbs3KVrhQaLtuGwA2e,man,,talmannen
prot-1920--fk--12.xml,i-RDA3bJyg7jdaWDftmt8Nuq,man,,statsrådet
prot-1920--fk--13.xml,i-PU3vf15uwivGuc9vzGtNZX,man,,talmannen
prot-1920--fk--13.xml,i-CJ3coRuzRu5TkwQv1e2HzC,man,,talmannen
prot-1920--fk--14.xml,i-6b5zy12yX9dCwNiSXn3mMo,man,,
prot-1920--fk--14.xml,i-AEmpnMYHCGso3MCimxBBTi,man,,
prot-1920--fk--14.xml,i-S2eMVQ8tHYLRRXJtRrFy1Z,man,,
prot-1920--fk--14.xml,i-Q6FCPr2Ft31BUyWtmRbSHB,man,,
prot-1920--fk--15.xml,i-DaUF5au6MhwcLkRPkSUegH,man,,
prot-1920--fk--15.xml,i-YEnMYCSWwpsAq7DePmNGeD,man,,
prot-1920--fk--15.xml,i-Jgp77MA2eEPoFufvPenj6c,man,,talman
prot-1920--fk--16.xml,i-B6p14612LoS1MRzXqpVhKk,man,,
prot-1920--fk--16.xml,i-XRTRUWAotod88iNX3JLgZL,man,,statsrådet
prot-1920--fk--16.xml,i-DfcVimvEphZDMiTRMftMfx,man,,talmannen
prot-1920--fk--16.xml,i-RGh122SvsP3dpvhdzjHDc,man,,
prot-1920--fk--17.xml,i-AU4Fig3GYbG5iZBcCxCovR,man,,statsrådet
prot-1920--fk--19.xml,i-3ADGicheuBVP8SufQxRAG5,man,,talman
prot-1920--fk--19.xml,i-6hea7G99BTfrAFArs1Jsy9,man,,
prot-1920--fk--19.xml,i-D35xLC36ckwxhqWBRuTmru,man,,
prot-1920--fk--21.xml,i-S5F4eTEcsNdjftmLeniNK8,man,,talmannen
prot-1920--fk--21.xml,i-7RgoU6rpQpbkBKY2DhsR3k,man,,talmannen
prot-1920--fk--22.xml,i-JuJcP5FNDVEEFxzmocJJV6,man,,talmannen
prot-1920--fk--22.xml,i-5BhLxHEUqxdP7aScRe6ok1,man,,talmannen
prot-1920--fk--22.xml,i-X2nwLd8N4M2NWjg6BoKXsd,man,,
prot-1920--fk--22.xml,i-PgUhPbxrGchG31jn4B7oNL,man,,
prot-1920--fk--22.xml,i-7XJNFJrEtceLGYY3MxxJHX,man,,talmannen
prot-1920--fk--22.xml,i-JuAe7k3bkXivtSNihVZpkG,man,,
prot-1920--fk--23.xml,i-6N28SCkUHeutunJniPrBLM,man,,
prot-1920--fk--23.xml,i-EfLbLtYQZUeiYMhkU5xzWP,man,,
prot-1920--fk--23.xml,i-UbioVSwTiYy8x9CP8nxA83,man,,
prot-1920--fk--23.xml,i-Grqh1TYH2fjF4uMdijKeFD,man,,
prot-1920--fk--23.xml,i-5fKen78Ehc5ZEVxNEK4FjY,man,,
prot-1920--fk--23.xml,i-AkPGCKbiEd2K8megKtY9zu,man,,
prot-1920--fk--24.xml,i-THs5tZoNFh5aj1HSZvDVBN,man,,
prot-1920--fk--24.xml,i-AKtrhUYjiUbykaLNvBmVRV,man,,
prot-1920--fk--25.xml,i-R5eUMSWFbnwGWnFhEeazFY,man,,
prot-1920--fk--25.xml,i-HpGEwpPzhbeXG3HGDqcigL,man,,
prot-1920--fk--26.xml,i-SHD3cNBUh6MEmwPCsA93Xp,man,,
prot-1920--fk--26.xml,i-5mHQ3kuYrHYCno7jUU3BsC,man,,talmannen
prot-1920--fk--28.xml,i-5iuuJxHt5DUTYQGrtqkyGF,man,,talmannen
prot-1920--fk--28.xml,i-FxiajUK7BqDBsmmC5jQZYM,man,,
prot-1920--fk--28.xml,i-Kbxxui9p5zBamT8gFcVzY1,man,,statsrådet
prot-1920--fk--28.xml,i-BhThsWNcVckt95EEf9J5Tn,man,,
prot-1920--fk--28.xml,i-ScfnVaM7YBDzjMvGPnh6FK,man,,
prot-1920--fk--28.xml,i-MfUK4JXvNM1hqPCxNU9Qe,man,,
prot-1920--fk--28.xml,i-JM62XCPur9gzunduj7Fdaq,man,,
prot-1920--fk--28.xml,i-EWN2vGZcPJ1bzt1VXYZDpo,man,,
prot-1920--fk--29.xml,i-GMVL5msq84KxVrwD3h1Kov,man,,
prot-1920--fk--29.xml,i-WVFpuRGzy5uyTECoeMB8KF,man,,
prot-1920--fk--29.xml,i-N8MkJ4BS3pN8Jt9HGAj7N,man,,
prot-1920--fk--29.xml,i-JbJFs3nHiB3aFYnb7C84UK,man,,
prot-1920--fk--29.xml,i-TaCACAVMQFEwV1sPM6tZce,man,,
prot-1920--fk--3.xml,i-Mu79qLyn6C8bZ6H5cL3cgo,man,,
prot-1920--fk--3.xml,i-TF85zHibXja5MQxFb9hwCS,man,,talmannen
prot-1920--fk--30.xml,i-AoLixRfs3WfYRH3T1r4zxx,man,,talmannen
prot-1920--fk--30.xml,i-JrUYAhuBSKp5nWsfYoM2ew,man,,
prot-1920--fk--30.xml,i-PnQRkT7RXgyw8eUwWDn8t6,man,,Statsrådet
prot-1920--fk--32.xml,i-8khDRb7jsR23JqsGSfrjH2,man,,talmannen
prot-1920--fk--32.xml,i-Xg1bXR5LTKWEzrGbjH7nmd,man,,talmannen
prot-1920--fk--32.xml,i-Se5y6uA1ycxwjnk6VPTf3Y,man,,
prot-1920--fk--33.xml,i-T519GYXHWFBsGFXqEAcbTz,man,,
prot-1920--fk--34.xml,i-JBUhJ28ee5rkSCPBDgwbzw,man,,
prot-1920--fk--34.xml,i-TP8DnLSTjjjn2aEoBzdrU8,man,,talman
prot-1920--fk--34.xml,i-LGgWtxbPdg8QzEF3B9YLuo,man,,
prot-1920--fk--35.xml,i-CPEbtmKwBt9fnDWm3K1kPh,man,,
prot-1920--fk--35.xml,i-VfvC1HyQrfKBQEPBCaNudB,man,,
prot-1920--fk--35.xml,i-T9eRoCmZYupUEao4gC8b3G,man,,
prot-1920--fk--35.xml,i-BiF8LXknuJQEFh8znNtWh7,man,,
prot-1920--fk--35.xml,i-4cX8HQW7RFFocHgCUPAAii,man,,
prot-1920--fk--35.xml,i-EB7AZZNCo1GLkh5H17D1tn,man,,
prot-1920--fk--35.xml,i-QKgKMfruWUT2U1cn5SXDuH,man,,
prot-1920--fk--35.xml,i-Ho39McDppfxR8HC7gW2wFo,man,,
prot-1920--fk--36.xml,i-GXRAdcq4NXqsjSUiHQmEDK,man,,
prot-1920--fk--36.xml,i-E5TxiNgT9XTRUwugG6ZxHw,man,,
prot-1920--fk--36.xml,i-CudiTyCe3UX9wJcyWBiAxp,man,,
prot-1920--fk--36.xml,i-8XfbUQh2dJd7QojWLjnGjV,man,,
prot-1920--fk--36.xml,i-JS3zbF8Dx84MdhGu5z4VJB,man,,talman
prot-1920--fk--36.xml,i-Njs6bSg83ScwAz74WU7hJN,man,,
prot-1920--fk--36.xml,i-ACiH8uY4E24NNR4Ty81vE7,man,,
prot-1920--fk--37.xml,i-TGdmMwUPoQL219dhDGTFfY,man,,talmannen
prot-1920--fk--37.xml,i-WBCFUoMscyWkm4pZx24uH,man,,talmannen
prot-1920--fk--37.xml,i-BDjUuLWfzEtpXBt3XKihA9,man,,talmannen
prot-1920--fk--39.xml,i-JJtJ1vxYDgFxH2TutJwVXY,man,,talmannen
prot-1920--fk--39.xml,i-XFNQNsZLcZtadBQsY3MbN8,man,,talmannen
prot-1920--fk--39.xml,i-L67YFayoiFky94u9UKrAqu,man,,talmannen
prot-1920--fk--39.xml,i-Q8GwSrTaebDwYH5dDrQJaq,man,,talmannen
prot-1920--fk--39.xml,i-BsxCPT26WtJWd1nNrFcLq9,man,,talmannen
prot-1920--fk--39.xml,i-JxvH9mNnKPpjWfsmfJpdQg,man,,talmannen
prot-1920--fk--39.xml,i-AcZki5TfMhTKmzqs8GZ2Uc,man,,
prot-1920--fk--4.xml,i-9RBrhLpU5sWtRv8uS1CaDE,man,,
prot-1920--fk--4.xml,i-KUCDgRxz4aSGvnB3gY1mLj,man,,talmannen
prot-1920--fk--4.xml,i-4CSFSte8JkM3dkef6MNd9w,man,,
prot-1920--fk--40.xml,i-Jr5vjAsE7e7t5aM3LNytwV,man,,
prot-1920--fk--40.xml,i-EbmuDRTJBHBXnqCMYD4a3t,man,,talmannen
prot-1920--fk--41.xml,i-PA4b3EU3YAvQX9BYUecsoZ,man,,
prot-1920--fk--41.xml,i-PYV2sqtxEKKD21XbHNhtvJ,man,,talmannen
prot-1920--fk--41.xml,i-XYS8amqT1VRwmRmkqY9D3p,man,,
prot-1920--fk--41.xml,i-HgdZsJYDqezKPw1wTa9sdi,man,,
prot-1920--fk--41.xml,i-TSkUdtUMD2BvSHod9Z5x5G,man,,statsrådet
prot-1920--fk--41.xml,i-3ZDsXpk5FPvnppcpfzJtjG,man,,
prot-1920--fk--42.xml,i-YY3kwL5NxtrmF4GjKgVLZW,man,,talmannen
prot-1920--fk--42.xml,i-QE7QiryQcYqMbnZADfF2EP,man,,talman
prot-1920--fk--42.xml,i-8kwwiBksLL9tdLjdp4AduS,man,,
prot-1920--fk--42.xml,i-PQjiRs9GKoRjjbPQhz8Pjk,man,,
prot-1920--fk--42.xml,i-q6TzqgXAE6Yds8b9k2HXo,man,,statsrådet
prot-1920--fk--43.xml,i-XvA4BSiMRGvsfRHdYb6EGE,man,,
prot-1920--fk--43.xml,i-GA3Z9NyBquj8Lv8zm6hT3b,man,,
prot-1920--fk--44.xml,i-KujBEr9JD9QKtVNhzSxupu,man,,
prot-1920--fk--44.xml,i-8szFAKB5SD6obzCd5ovGbW,man,,
prot-1920--fk--44.xml,i-47dCSBUFByzhcA3WrHsDmi,man,,
prot-1920--fk--45.xml,i-VfCQwNXMSAwwkvjzo3SEiA,man,,talmannen
prot-1920--fk--46.xml,i-WVH81FTSyGZST9DRaKWfct,man,,talmannen
prot-1920--fk--46.xml,i-RsetbgzUhUnVBTqGto5UCS,man,,talmannen
prot-1920--fk--46.xml,i-X7Nb8ECKM1MphSFdYY76rH,man,,talmannen
prot-1920--fk--46.xml,i-XhUfBhHUYDMqGHq8DjXVPb,man,,talmannen
prot-1920--fk--47.xml,i-F26SkxtxPRkbpaCSeQjdWE,man,,
prot-1920--fk--47.xml,i-KaD5HbbpCsm7rrAjCFEzuZ,man,,statsrådet
prot-1920--fk--47.xml,i-GMYJj6vFTo1y1MXRf8oB6w,man,,
prot-1920--fk--47.xml,i-Hbz36xacxjcCovGZJJJxBF,man,,
prot-1920--fk--47.xml,i-EZH1H2V61UfWFZrN3kRWNW,man,,
prot-1920--fk--47.xml,i-3fbhSzuPfaXGZwtZp1GorP,man,,
prot-1920--fk--48.xml,i-WVNXG5PrKnCsTwEaTY8FbV,man,,talmannen
prot-1920--fk--48.xml,i-S5nMitMHmCDfrNqVaaWLh2,man,,statsrådet
prot-1920--fk--48.xml,i-16oTCHxJ9T48vMjg5ZoHTa,man,,talmannen
prot-1920--fk--48.xml,i-oGj8MVUGSV6AhdXLDuPBp,man,,talmannen
prot-1920--fk--50.xml,i-LsjTu3FJ9zMk8ugdcG3aoa,man,,statsrådet
prot-1920--fk--50.xml,i-NBEuji61S5RESeTjMGGLhH,man,,talmannen
prot-1920--fk--50.xml,i-VDqP2cA33kyxE9DXpbis3i,man,,
prot-1920--fk--50.xml,i-NGU6dytuAxvBfUTTV24Tih,man,,
prot-1920--fk--50.xml,i-56AyMdGYM2UWHMuHQvGqaN,man,,
prot-1920--fk--51.xml,i-8bzFrJJP9yiq1dNTyUMbeg,man,,
prot-1920--fk--51.xml,i-DGPMwddRP782bWXjngvt5H,man,,
prot-1920--fk--51.xml,i-LYAhuZY9Ym9swXxUz8NoY7,man,,
prot-1920--fk--51.xml,i-A93dv8RcaGhAnPgPCMFih5,man,,
prot-1920--fk--51.xml,i-DDS8a5hqXV1R6K9ogv2bwX,man,,
prot-1920--fk--51.xml,i-UbkC8HLbMFFT7JtVhmpGXn,man,,
prot-1920--fk--52.xml,i-DADeM8fe6ZCDSWhqMaGLsH,man,,
prot-1920--fk--52.xml,i-YEW25JE2YBL9D81N1KxEgZ,man,,talman
prot-1920--fk--53.xml,i-BPSMUQARPFDCBBAKPXKEgY,man,,talmannen
prot-1920--fk--53.xml,i-Gt6F1QzL58pvWmPFRNzSRr,man,,talmannen
prot-1920--fk--54.xml,i-Q3PwMHThK7xfjQjvL87poe,man,,
prot-1920--fk--54.xml,i-WhwJR9GCj1rvZrJF21HwQg,man,,
prot-1920--fk--54.xml,i-F1kfAoUJWAcyRkCaQjxn1S,man,,
prot-1920--fk--54.xml,i-DwToWaTw8DLh6WYLNY5F6s,man,,
prot-1920--fk--55.xml,i-Es2j9u3QkoKaNs7SqS8FR6,man,,
prot-1920--fk--56.xml,i-GBHjJW1sx1NA2f48i7p1M6,man,,
prot-1920--fk--56.xml,i-PkfCktzhfyV9vBYUejwai1,man,,
prot-1920--fk--56.xml,i-DnmvE9k52v1o9TcmF5L7Pe,man,,
prot-1920--fk--56.xml,i-BrWkhv1nu2LH32BGdeKW2F,man,,
prot-1920--fk--56.xml,i-JMVYFBx4uhczNCuz7zhRN9,man,,
prot-1920--fk--56.xml,i-XpUfkqWrrbWiq84B5496qG,man,,talmannen
prot-1920--fk--56.xml,i-FYrvxMtWCqpifC44qXEQmN,man,,
prot-1920--fk--57.xml,i-Q2QnKweELJnYi1RSBzHK2T,man,,
prot-1920--fk--57.xml,i-4DnTWkBPfZ2R5wPUs6rXM2,man,,
prot-1920--fk--57.xml,i-FE1T4FZsBnMMBrLTju1gQv,man,,
prot-1920--fk--57.xml,i-GwZJtcJQFmTJw6EbJHTrcB,man,,
prot-1920--fk--59.xml,i-RAgQ9TnRK8Qa5tdPwQfP56,man,,statsrådet
prot-1920--fk--59.xml,i-Dtwuojum23kfNRXtDYLxXS,man,,talmannen
prot-1920--fk--59.xml,i-TyqCErajduzRRboTpDk6bK,man,,
prot-1920--fk--60.xml,i-MdEKKf3D5yXpMfPJP4uHgg,man,,
prot-1920--fk--60.xml,i-NrBPv9uQ6egYUG2RrD1euQ,man,,talmannen
prot-1920--fk--61.xml,i-pwDXJQ9N9s7XqQkErWk8t,man,,statsrådet
prot-1920--fk--61.xml,i-GGNpekRzBk8bz6awG6Uu17,man,,
prot-1920--fk--62.xml,i-KtuSZBKn8HfEkRWBSsKY2F,man,,talmannen
prot-1920--fk--62.xml,i-2tcaXPktPwZPe5J2bRY2bn,,,
prot-1920--fk--62.xml,i-JSVmTiPPWuKxJGcqDhkGJn,man,,
prot-1920--fk--63.xml,i-6VkCXbJqkcM3rwuhptGroQ,man,,
prot-1920--fk--63.xml,i-6UPPc9UVh4vgrg9YKTEp9o,man,,
prot-1920--fk--63.xml,i-2cgVZ326kDXMtUAzF9x9nh,man,,
prot-1920--fk--64.xml,i-Ryh4PYn41nVonCqwTJzgrS,man,,
prot-1920--fk--64.xml,i-3yMWrCSvakNK4PSV1FK5c8,man,,talmannen
prot-1920--fk--64.xml,i-EQcqrRPqyXsncsrbPkp6yt,man,,talmannen
prot-1920--fk--64.xml,i-Jui6u1ehDoWNf3qbWdN6BA,man,,talmannen
prot-1920--fk--65.xml,i-YMC724jGMmW478YnwVJnH5,man,,talmannen
prot-1920--fk--65.xml,i-WSBBd5suCQmy6jZCTy1cDp,man,,talmannen
prot-1920--fk--65.xml,i-PMysBfZPzyvHXQkqwKYPnH,man,,
prot-1920--fk--65.xml,i-UUFQvviujT8RPa4p54qMYD,man,,talmannen
prot-1920--fk--67.xml,i-JWTTYjrWpmzx4iQnRLnX4a,man,,talmannen
prot-1920--fk--67.xml,i-9DbQzQq8dg9L4aibPSLr9F,man,,
prot-1920--fk--69.xml,i-BqvJHDohe6CBBejeNc6ThP,man,,
prot-1920--fk--69.xml,i-VS77ACtEgdTk2k2emezjcU,man,,
prot-1920--fk--69.xml,i-CpYfRTKxLh5B2jhmUioabL,man,,
prot-1920--fk--69.xml,i-2pLzP47o26YnehsaoN9VrN,man,,talmannen
prot-1920--fk--69.xml,i-QJZaFHmy3DG5CJcwwZtEzQ,man,,
prot-1920--fk--70.xml,i-AHZf2e2ivNihtHqWcKqHSu,man,,talmannen
prot-1920--fk--70.xml,i-Um2skyioAhjMjYXveMZ5Gi,,,
prot-1920--fk--70.xml,i-RCgKNHLFCnMxssoZXyRFum,man,,statsrådet
prot-1920--fk--9.xml,i-VuX3XUmshxWWMHY1pBLkS7,man,,talmannen
prot-1920--fk--9.xml,i-GbV4jkMD9Wwecfcy6BwbqP,man,,
prot-1920--fk--9.xml,i-6ejnPA91YyckRs3Wnzh6yz,man,,talman
prot-1921--ak--10.xml,i-PN5Dw8j8ppc2w5xBVTZzB6,man,,
prot-1921--ak--10.xml,i-QVwGTfTQVztup2JTWYoyCT,man,,
prot-1921--ak--10.xml,i-NT9iF6ZPXmoW3ZbPX9N5hi,man,,
prot-1921--ak--10.xml,i-9RszV4iDHHJTKHRV4D24c5,man,,
prot-1921--ak--10.xml,i-K6hdxWyaTy4xdStsjNH44F,man,,
prot-1921--ak--10.xml,i-PcobkCqUv1fxSSGqnQCpJH,man,,
prot-1921--ak--12.xml,i-JJsqLxceJfLQdGwZNWGbKg,man,,talmannen
prot-1921--ak--12.xml,i-9r2dnmEjeD3fjsRbBZ42KX,man,,talmannen
prot-1921--ak--12.xml,i-LdAruUYGh91eY6drit8awG,man,,
prot-1921--ak--12.xml,i-NrNgdJq3AvDMbgGVzXsP8Y,man,,
prot-1921--ak--13.xml,i-7HqieNHUALcLrF9TqPmvEL,man,,statsrådet
prot-1921--ak--13.xml,i-MgGxQEktbWxRPKANxPAM2w,man,,
prot-1921--ak--13.xml,i-MZz4fxpBerygik57w9Tcfh,man,,
prot-1921--ak--13.xml,i-PgnD4goTjZKCghHdbWJ9zE,man,,
prot-1921--ak--13.xml,i-X132RiQLXw913yruAs61sU,man,,
prot-1921--ak--14.xml,i-QyfjJJtH3AmNdRvT59iuh2,man,,statsrådet
prot-1921--ak--14.xml,i-QainYYDdVCMWRbABo4rFQd,man,,
prot-1921--ak--15.xml,i-W6hodYUQZU7QpiWHizkVTL,man,,statsrådet
prot-1921--ak--15.xml,i-3vdeGEjutjhFTwB75hA22e,man,,
prot-1921--ak--15.xml,i-LUeUYz6gus6upxPHYK4Tjp,man,,
prot-1921--ak--15.xml,i-MSU923xDebqrBqM2XNTwnh,man,,
prot-1921--ak--16.xml,i-AJznaEX3b9yR69eYTUgKAT,man,,talmannen
prot-1921--ak--16.xml,i-6teytU91oyUg54wEudqQeS,man,,
prot-1921--ak--16.xml,i-GHzR8R66RUukX5WL4QEQ6w,man,,
prot-1921--ak--16.xml,i-HEvvdHJFmzu3CXppfYSC5X,man,,talmannen
prot-1921--ak--16.xml,i-XP2ympWfZjXTFnM9BnDw5U,man,,
prot-1921--ak--16.xml,i-7j3AB8ditku8M16DcxByhu,man,,
prot-1921--ak--16.xml,i-G3ho2f9fLyirFmpvREjq58,man,,
prot-1921--ak--16.xml,i-FeqA891XcjmVydoY1HSbpT,man,,
prot-1921--ak--16.xml,i-UgvxfzHuocqAWuJkcHUCEN,man,,
prot-1921--ak--16.xml,i-PsHbHaENMUGhyAbjfx3CmP,man,,
prot-1921--ak--16.xml,i-WUmvdJLLSQ17cN4LMbWEzU,man,,
prot-1921--ak--16.xml,i-3Xk6FC5rcHtwk9ytQP5Tpm,man,,
prot-1921--ak--16.xml,i-9kMsg87JL2LQRN3DKkgUU2,man,,talmannen
prot-1921--ak--17.xml,i-AGyV7qZ2vTUosZLAL1CpX6,,,
prot-1921--ak--17.xml,i-BmKxSPWaD2MwPjwF2U1n3D,man,,
prot-1921--ak--17.xml,i-6KtSTv4G9rUgQanuJjbJ33,man,,
prot-1921--ak--17.xml,i-MDLXnWeUKzgNLg3WPViXhQ,man,,
prot-1921--ak--17.xml,i-5oD1VBkix1Axch4RY79cuX,man,,
prot-1921--ak--17.xml,i-RhfifGiphggoM5egyu8aqf,man,,talmannen
prot-1921--ak--17.xml,i-Ei4JPg8ydNegXyM4ayreP1,man,,
prot-1921--ak--17.xml,i-Kx1rFMhMH6sqR6SMymmB1i,man,,
prot-1921--ak--17.xml,i-4xSvE5hG5oxRmbhHdckGBC,man,,
prot-1921--ak--17.xml,i-NKTTwEgV66BBhXFXe2Yw3A,man,,talmannen
prot-1921--ak--17.xml,i-FQ2M4sgFjwYg8k4kBkxkXz,man,,
prot-1921--ak--17.xml,i-URaJdXLrfzbpZPFmADybVb,man,,
prot-1921--ak--18.xml,i-Pm5VM5cLd3N2qWcaprXm3c,man,,
prot-1921--ak--18.xml,i-RWKJyUhMw2AEHEPwFBHVxL,man,,
prot-1921--ak--18.xml,i-XvFwPGhyWXJ689zBMunM3L,,,
prot-1921--ak--18.xml,i-LjLqQTtK5aRSrg1236iWFh,man,,
prot-1921--ak--19.xml,i-W9tNKQBdoUNjz2zLRnt7CN,man,,
prot-1921--ak--19.xml,i-U861cruB6N5zrvXzQoHE34,man,,
prot-1921--ak--19.xml,i-BZDfSJteaKNun7Rshs5L8r,man,,
prot-1921--ak--19.xml,i-45GqbhV4g9rxizCjTpt2KK,man,,talman
prot-1921--ak--19.xml,i-8jUQgxScgJYLejR7tKQ2CL,man,,
prot-1921--ak--20.xml,i-8HwYGHFQEyeCJ5fwXpdnFU,man,,
prot-1921--ak--20.xml,i-3tcNQRuJskyAHXcmCTieQk,,,
